dataset,attack,n,rate,seed,mode,method,auroc,auprc,budget_pct,tp,fp,fn,tn,n_flagged,precision,recall,f1,fpr
imdb,cf,1000,0.01,44,full,ZScore_released_unigram,0.6884848484848486,0.025795063238593444,3,2,28,8,962,30,0.06666666666666667,0.2,0.1,0.028282828282828285
imdb,cf,1000,0.01,44,full,ZScore_released_unigram,0.6884848484848486,0.025795063238593444,5,2,48,8,942,50,0.04,0.2,0.06666666666666667,0.048484848484848485
imdb,cf,1000,0.01,44,full,ZScore_released_unigram,0.6884848484848486,0.025795063238593444,10,2,98,8,892,100,0.02,0.2,0.03636363636363636,0.09898989898989899
imdb,cf,1000,0.05,42,full,PD_KL,0.9413894736842106,0.5739511589927968,1,8,2,42,948,10,0.8,0.16,0.26666666666666666,0.002105263157894737
imdb,cf,1000,0.05,42,full,PD_KL,0.9413894736842106,0.5739511589927968,3,22,8,28,942,30,0.7333333333333333,0.44,0.55,0.008421052631578947
imdb,cf,1000,0.05,42,full,PD_KL,0.9413894736842106,0.5739511589927968,5,28,22,22,928,50,0.56,0.56,0.56,0.023157894736842106
imdb,cf,1000,0.05,42,full,PD_KL,0.9413894736842106,0.5739511589927968,10,37,63,13,887,100,0.37,0.74,0.49333333333333335,0.06631578947368422
imdb,cf,1000,0.05,42,full,PD_label_KL,0.9417684210526315,0.5743367982519662,1,8,2,42,948,10,0.8,0.16,0.26666666666666666,0.002105263157894737
imdb,cf,1000,0.05,42,full,PD_label_KL,0.9417684210526315,0.5743367982519662,3,22,8,28,942,30,0.7333333333333333,0.44,0.55,0.008421052631578947
imdb,cf,1000,0.05,42,full,PD_label_KL,0.9417684210526315,0.5743367982519662,5,28,22,22,928,50,0.56,0.56,0.56,0.023157894736842106
imdb,cf,1000,0.05,42,full,PD_label_KL,0.9417684210526315,0.5743367982519662,10,37,63,13,887,100,0.37,0.74,0.49333333333333335,0.06631578947368422
imdb,cf,1000,0.05,42,full,PD_observed,0.7200421052631579,0.1933021241264466,1,5,5,45,945,10,0.5,0.1,0.16666666666666666,0.005263157894736842
imdb,cf,1000,0.05,42,full,PD_observed,0.7200421052631579,0.1933021241264466,3,9,21,41,929,30,0.3,0.18,0.225,0.022105263157894735
imdb,cf,1000,0.05,42,full,PD_observed,0.7200421052631579,0.1933021241264466,5,12,38,38,912,50,0.24,0.24,0.24,0.04
imdb,cf,1000,0.05,42,full,PD_observed,0.7200421052631579,0.1933021241264466,10,15,85,35,865,100,0.15,0.3,0.2,0.08947368421052632
imdb,cf,1000,0.05,42,full,PD_max_abs,0.7196421052631579,0.19326728726922598,1,5,5,45,945,10,0.5,0.1,0.16666666666666666,0.005263157894736842
imdb,cf,1000,0.05,42,full,PD_max_abs,0.7196421052631579,0.19326728726922598,3,9,21,41,929,30,0.3,0.18,0.225,0.022105263157894735
imdb,cf,1000,0.05,42,full,PD_max_abs,0.7196421052631579,0.19326728726922598,5,12,38,38,912,50,0.24,0.24,0.24,0.04
imdb,cf,1000,0.05,42,full,PD_max_abs,0.7196421052631579,0.19326728726922598,10,15,85,35,865,100,0.15,0.3,0.2,0.08947368421052632
imdb,cf,1000,0.05,42,full,PD_positive_oracle,0.7580631578947368,0.19916945205262035,1,5,5,45,945,10,0.5,0.1,0.16666666666666666,0.005263157894736842
imdb,cf,1000,0.05,42,full,PD_positive_oracle,0.7580631578947368,0.19916945205262035,3,9,21,41,929,30,0.3,0.18,0.225,0.022105263157894735
imdb,cf,1000,0.05,42,full,PD_positive_oracle,0.7580631578947368,0.19916945205262035,5,12,38,38,912,50,0.24,0.24,0.24,0.04
imdb,cf,1000,0.05,42,full,PD_positive_oracle,0.7580631578947368,0.19916945205262035,10,15,85,35,865,100,0.15,0.3,0.2,0.08947368421052632
imdb,cf,1000,0.05,42,full,base_label_NLL,0.9518105263157894,0.5955874269292091,1,8,2,42,948,10,0.8,0.16,0.26666666666666666,0.002105263157894737
imdb,cf,1000,0.05,42,full,base_label_NLL,0.9518105263157894,0.5955874269292091,3,22,8,28,942,30,0.7333333333333333,0.44,0.55,0.008421052631578947
imdb,cf,1000,0.05,42,full,base_label_NLL,0.9518105263157894,0.5955874269292091,5,32,18,18,932,50,0.64,0.64,0.64,0.018947368421052633
imdb,cf,1000,0.05,42,full,base_label_NLL,0.9518105263157894,0.5955874269292091,10,40,60,10,890,100,0.4,0.8,0.5333333333333333,0.06315789473684211
imdb,cf,1000,0.05,42,full,adapted_label_NLL,0.6498736842105264,0.14502460200147319,1,4,6,46,944,10,0.4,0.08,0.13333333333333333,0.00631578947368421
imdb,cf,1000,0.05,42,full,adapted_label_NLL,0.6498736842105264,0.14502460200147319,3,8,22,42,928,30,0.26666666666666666,0.16,0.2,0.023157894736842106
imdb,cf,1000,0.05,42,full,adapted_label_NLL,0.6498736842105264,0.14502460200147319,5,10,40,40,910,50,0.2,0.2,0.2,0.042105263157894736
imdb,cf,1000,0.05,42,full,adapted_label_NLL,0.6498736842105264,0.14502460200147319,10,13,87,37,863,100,0.13,0.26,0.17333333333333334,0.09157894736842105
imdb,cf,1000,0.05,42,full,ZScore_token,0.5730526315789474,0.08969625538437145,1,0,10,50,940,10,0.0,0.0,0.0,0.010526315789473684
imdb,cf,1000,0.05,42,full,ZScore_token,0.5730526315789474,0.08969625538437145,3,0,30,50,920,30,0.0,0.0,0.0,0.031578947368421054
imdb,cf,1000,0.05,42,full,ZScore_token,0.5730526315789474,0.08969625538437145,5,0,50,50,900,50,0.0,0.0,0.0,0.05263157894736842
imdb,cf,1000,0.05,42,full,ZScore_token,0.5730526315789474,0.08969625538437145,10,0,100,50,850,100,0.0,0.0,0.0,0.10526315789473684
imdb,cf,1000,0.05,42,full,ZScore_released_unigram,0.2662631578947368,0.04960725493065379,1,0,10,50,940,10,0.0,0.0,0.0,0.010526315789473684
imdb,cf,1000,0.05,42,full,ZScore_released_unigram,0.2662631578947368,0.04960725493065379,3,0,30,50,920,30,0.0,0.0,0.0,0.031578947368421054
imdb,cf,1000,0.05,42,full,ZScore_released_unigram,0.2662631578947368,0.04960725493065379,5,0,50,50,900,50,0.0,0.0,0.0,0.05263157894736842
imdb,cf,1000,0.05,42,full,ZScore_released_unigram,0.2662631578947368,0.04960725493065379,10,0,100,50,850,100,0.0,0.0,0.0,0.10526315789473684
imdb,cf,1000,0.05,43,full,PD_KL,0.9234736842105264,0.44907525760440115,1,6,4,44,946,10,0.6,0.12,0.2,0.004210526315789474
imdb,cf,1000,0.05,43,full,PD_KL,0.9234736842105264,0.44907525760440115,3,17,13,33,937,30,0.5666666666666667,0.34,0.425,0.01368421052631579
imdb,cf,1000,0.05,43,full,PD_KL,0.9234736842105264,0.44907525760440115,5,26,24,24,926,50,0.52,0.52,0.52,0.02526315789473684
imdb,cf,1000,0.05,43,full,PD_KL,0.9234736842105264,0.44907525760440115,10,37,63,13,887,100,0.37,0.74,0.49333333333333335,0.06631578947368422
imdb,cf,1000,0.05,43,full,PD_label_KL,0.9234315789473684,0.4484630521779959,1,6,4,44,946,10,0.6,0.12,0.2,0.004210526315789474
imdb,cf,1000,0.05,43,full,PD_label_KL,0.9234315789473684,0.4484630521779959,3,17,13,33,937,30,0.5666666666666667,0.34,0.425,0.01368421052631579
imdb,cf,1000,0.05,43,full,PD_label_KL,0.9234315789473684,0.4484630521779959,5,26,24,24,926,50,0.52,0.52,0.52,0.02526315789473684
imdb,cf,1000,0.05,43,full,PD_label_KL,0.9234315789473684,0.4484630521779959,10,38,62,12,888,100,0.38,0.76,0.5066666666666667,0.06526315789473684
imdb,cf,1000,0.05,43,full,PD_observed,0.6880421052631579,0.09771813775354811,1,1,9,49,941,10,0.1,0.02,0.03333333333333333,0.009473684210526316
imdb,cf,1000,0.05,43,full,PD_observed,0.6880421052631579,0.09771813775354811,3,5,25,45,925,30,0.16666666666666666,0.1,0.125,0.02631578947368421
imdb,cf,1000,0.05,43,full,PD_observed,0.6880421052631579,0.09771813775354811,5,8,42,42,908,50,0.16,0.16,0.16,0.04421052631578947
imdb,cf,1000,0.05,43,full,PD_observed,0.6880421052631579,0.09771813775354811,10,9,91,41,859,100,0.09,0.18,0.12,0.09578947368421052
imdb,cf,1000,0.05,43,full,PD_max_abs,0.6880421052631579,0.09771813775354811,1,1,9,49,941,10,0.1,0.02,0.03333333333333333,0.009473684210526316
imdb,cf,1000,0.05,43,full,PD_max_abs,0.6880421052631579,0.09771813775354811,3,5,25,45,925,30,0.16666666666666666,0.1,0.125,0.02631578947368421
imdb,cf,1000,0.05,43,full,PD_max_abs,0.6880421052631579,0.09771813775354811,5,8,42,42,908,50,0.16,0.16,0.16,0.04421052631578947
imdb,cf,1000,0.05,43,full,PD_max_abs,0.6880421052631579,0.09771813775354811,10,9,91,41,859,100,0.09,0.18,0.12,0.09578947368421052
imdb,cf,1000,0.05,43,full,PD_positive_oracle,0.7472842105263158,0.10884647872220568,1,1,9,49,941,10,0.1,0.02,0.03333333333333333,0.009473684210526316
imdb,cf,1000,0.05,43,full,PD_positive_oracle,0.7472842105263158,0.10884647872220568,3,5,25,45,925,30,0.16666666666666666,0.1,0.125,0.02631578947368421
imdb,cf,1000,0.05,43,full,PD_positive_oracle,0.7472842105263158,0.10884647872220568,5,8,42,42,908,50,0.16,0.16,0.16,0.04421052631578947
imdb,cf,1000,0.05,43,full,PD_positive_oracle,0.7472842105263158,0.10884647872220568,10,9,91,41,859,100,0.09,0.18,0.12,0.09578947368421052
imdb,cf,1000,0.05,43,full,base_label_NLL,0.9413473684210527,0.5207828020753337,1,7,3,43,947,10,0.7,0.14,0.23333333333333334,0.003157894736842105
imdb,cf,1000,0.05,43,full,base_label_NLL,0.9413473684210527,0.5207828020753337,3,19,11,31,939,30,0.6333333333333333,0.38,0.475,0.011578947368421053
imdb,cf,1000,0.05,43,full,base_label_NLL,0.9413473684210527,0.5207828020753337,5,28,22,22,928,50,0.56,0.56,0.56,0.023157894736842106
imdb,cf,1000,0.05,43,full,base_label_NLL,0.9413473684210527,0.5207828020753337,10,39,61,11,889,100,0.39,0.78,0.52,0.06421052631578947
imdb,cf,1000,0.05,43,full,adapted_label_NLL,0.7479157894736842,0.20833973444301876,1,4,6,46,944,10,0.4,0.08,0.13333333333333333,0.00631578947368421
imdb,cf,1000,0.05,43,full,adapted_label_NLL,0.7479157894736842,0.20833973444301876,3,5,25,45,925,30,0.16666666666666666,0.1,0.125,0.02631578947368421
imdb,cf,1000,0.05,43,full,adapted_label_NLL,0.7479157894736842,0.20833973444301876,5,13,37,37,913,50,0.26,0.26,0.26,0.03894736842105263
imdb,cf,1000,0.05,43,full,adapted_label_NLL,0.7479157894736842,0.20833973444301876,10,19,81,31,869,100,0.19,0.38,0.25333333333333335,0.08526315789473685
imdb,cf,1000,0.05,43,full,ZScore_token,0.8452631578947368,0.25380710659898476,1,0,10,50,940,10,0.0,0.0,0.0,0.010526315789473684
imdb,cf,1000,0.05,43,full,ZScore_token,0.8452631578947368,0.25380710659898476,3,0,30,50,920,30,0.0,0.0,0.0,0.031578947368421054
imdb,cf,1000,0.05,43,full,ZScore_token,0.8452631578947368,0.25380710659898476,5,0,50,50,900,50,0.0,0.0,0.0,0.05263157894736842
imdb,cf,1000,0.05,43,full,ZScore_token,0.8452631578947368,0.25380710659898476,10,0,100,50,850,100,0.0,0.0,0.0,0.10526315789473684
imdb,cf,1000,0.05,43,full,ZScore_released_unigram,0.257021052631579,0.047909946523191145,1,0,10,50,940,10,0.0,0.0,0.0,0.010526315789473684
imdb,cf,1000,0.05,43,full,ZScore_released_unigram,0.257021052631579,0.047909946523191145,3,0,30,50,920,30,0.0,0.0,0.0,0.031578947368421054
imdb,cf,1000,0.05,43,full,ZScore_released_unigram,0.257021052631579,0.047909946523191145,5,0,50,50,900,50,0.0,0.0,0.0,0.05263157894736842
imdb,cf,1000,0.05,43,full,ZScore_released_unigram,0.257021052631579,0.047909946523191145,10,0,100,50,850,100,0.0,0.0,0.0,0.10526315789473684
imdb,cf,1000,0.05,44,full,PD_KL,0.9291368421052633,0.4037151771397374,1,6,4,44,946,10,0.6,0.12,0.2,0.004210526315789474
imdb,cf,1000,0.05,44,full,PD_KL,0.9291368421052633,0.4037151771397374,3,17,13,33,937,30,0.5666666666666667,0.34,0.425,0.01368421052631579
imdb,cf,1000,0.05,44,full,PD_KL,0.9291368421052633,0.4037151771397374,5,22,28,28,922,50,0.44,0.44,0.44,0.029473684210526315
imdb,cf,1000,0.05,44,full,PD_KL,0.9291368421052633,0.4037151771397374,10,34,66,16,884,100,0.34,0.68,0.4533333333333333,0.06947368421052631
imdb,cf,1000,0.05,44,full,PD_label_KL,0.9293684210526316,0.40399250313369645,1,6,4,44,946,10,0.6,0.12,0.2,0.004210526315789474
imdb,cf,1000,0.05,44,full,PD_label_KL,0.9293684210526316,0.40399250313369645,3,17,13,33,937,30,0.5666666666666667,0.34,0.425,0.01368421052631579
imdb,cf,1000,0.05,44,full,PD_label_KL,0.9293684210526316,0.40399250313369645,5,22,28,28,922,50,0.44,0.44,0.44,0.029473684210526315
imdb,cf,1000,0.05,44,full,PD_label_KL,0.9293684210526316,0.40399250313369645,10,34,66,16,884,100,0.34,0.68,0.4533333333333333,0.06947368421052631
imdb,cf,1000,0.05,44,full,PD_observed,0.7593684210526317,0.18466663347639078,1,3,7,47,943,10,0.3,0.06,0.1,0.007368421052631579
imdb,cf,1000,0.05,44,full,PD_observed,0.7593684210526317,0.18466663347639078,3,8,22,42,928,30,0.26666666666666666,0.16,0.2,0.023157894736842106
imdb,cf,1000,0.05,44,full,PD_observed,0.7593684210526317,0.18466663347639078,5,14,36,36,914,50,0.28,0.28,0.28,0.037894736842105266
imdb,cf,1000,0.05,44,full,PD_observed,0.7593684210526317,0.18466663347639078,10,22,78,28,872,100,0.22,0.44,0.29333333333333333,0.08210526315789474
imdb,cf,1000,0.05,44,full,PD_max_abs,0.7593052631578947,0.18466210963462537,1,3,7,47,943,10,0.3,0.06,0.1,0.007368421052631579
imdb,cf,1000,0.05,44,full,PD_max_abs,0.7593052631578947,0.18466210963462537,3,8,22,42,928,30,0.26666666666666666,0.16,0.2,0.023157894736842106
imdb,cf,1000,0.05,44,full,PD_max_abs,0.7593052631578947,0.18466210963462537,5,14,36,36,914,50,0.28,0.28,0.28,0.037894736842105266
imdb,cf,1000,0.05,44,full,PD_max_abs,0.7593052631578947,0.18466210963462537,10,22,78,28,872,100,0.22,0.44,0.29333333333333333,0.08210526315789474
imdb,cf,1000,0.05,44,full,PD_positive_oracle,0.8021473684210526,0.194078841262062,1,3,7,47,943,10,0.3,0.06,0.1,0.007368421052631579
imdb,cf,1000,0.05,44,full,PD_positive_oracle,0.8021473684210526,0.194078841262062,3,8,22,42,928,30,0.26666666666666666,0.16,0.2,0.023157894736842106
imdb,cf,1000,0.05,44,full,PD_positive_oracle,0.8021473684210526,0.194078841262062,5,15,35,35,915,50,0.3,0.3,0.3,0.03684210526315789
imdb,cf,1000,0.05,44,full,PD_positive_oracle,0.8021473684210526,0.194078841262062,10,22,78,28,872,100,0.22,0.44,0.29333333333333333,0.08210526315789474
imdb,cf,1000,0.05,44,full,base_label_NLL,0.9326315789473685,0.43882736426016083,1,5,5,45,945,10,0.5,0.1,0.16666666666666666,0.005263157894736842
imdb,cf,1000,0.05,44,full,base_label_NLL,0.9326315789473685,0.43882736426016083,3,18,12,32,938,30,0.6,0.36,0.45,0.01263157894736842
imdb,cf,1000,0.05,44,full,base_label_NLL,0.9326315789473685,0.43882736426016083,5,24,26,26,924,50,0.48,0.48,0.48,0.02736842105263158
imdb,cf,1000,0.05,44,full,base_label_NLL,0.9326315789473685,0.43882736426016083,10,33,67,17,883,100,0.33,0.66,0.44,0.07052631578947369
imdb,cf,1000,0.05,44,full,adapted_label_NLL,0.5925894736842106,0.112627728865631,1,3,7,47,943,10,0.3,0.06,0.1,0.007368421052631579
imdb,cf,1000,0.05,44,full,adapted_label_NLL,0.5925894736842106,0.112627728865631,3,8,22,42,928,30,0.26666666666666666,0.16,0.2,0.023157894736842106
imdb,cf,1000,0.05,44,full,adapted_label_NLL,0.5925894736842106,0.112627728865631,5,12,38,38,912,50,0.24,0.24,0.24,0.04
imdb,cf,1000,0.05,44,full,adapted_label_NLL,0.5925894736842106,0.112627728865631,10,13,87,37,863,100,0.13,0.26,0.17333333333333334,0.09157894736842105
imdb,cf,1000,0.05,44,full,ZScore_token,0.7757894736842106,0.19011406844106463,1,0,10,50,940,10,0.0,0.0,0.0,0.010526315789473684
imdb,cf,1000,0.05,44,full,ZScore_token,0.7757894736842106,0.19011406844106463,3,0,30,50,920,30,0.0,0.0,0.0,0.031578947368421054
imdb,cf,1000,0.05,44,full,ZScore_token,0.7757894736842106,0.19011406844106463,5,0,50,50,900,50,0.0,0.0,0.0,0.05263157894736842
imdb,cf,1000,0.05,44,full,ZScore_token,0.7757894736842106,0.19011406844106463,10,0,100,50,850,100,0.0,0.0,0.0,0.10526315789473684
imdb,cf,1000,0.05,44,full,ZScore_released_unigram,0.2673684210526316,0.050352467270896276,1,0,10,50,940,10,0.0,0.0,0.0,0.010526315789473684
imdb,cf,1000,0.05,44,full,ZScore_released_unigram,0.2673684210526316,0.050352467270896276,3,0,30,50,920,30,0.0,0.0,0.0,0.031578947368421054
imdb,cf,1000,0.05,44,full,ZScore_released_unigram,0.2673684210526316,0.050352467270896276,5,0,50,50,900,50,0.0,0.0,0.0,0.05263157894736842
imdb,cf,1000,0.05,44,full,ZScore_released_unigram,0.2673684210526316,0.050352467270896276,10,0,100,50,850,100,0.0,0.0,0.0,0.10526315789473684
imdb,cf,1000,0.0,42,full,PD_KL,,,1,0,10,0,990,10,0.0,,0.0,0.01
imdb,cf,1000,0.0,42,full,PD_KL,,,3,0,30,0,970,30,0.0,,0.0,0.03
imdb,cf,1000,0.0,42,full,PD_KL,,,5,0,50,0,950,50,0.0,,0.0,0.05
imdb,cf,1000,0.0,42,full,PD_KL,,,10,0,100,0,900,100,0.0,,0.0,0.1
imdb,cf,1000,0.0,42,full,PD_label_KL,,,1,0,10,0,990,10,0.0,,0.0,0.01
imdb,cf,1000,0.0,42,full,PD_label_KL,,,3,0,30,0,970,30,0.0,,0.0,0.03
imdb,cf,1000,0.0,42,full,PD_label_KL,,,5,0,50,0,950,50,0.0,,0.0,0.05
imdb,cf,1000,0.0,42,full,PD_label_KL,,,10,0,100,0,900,100,0.0,,0.0,0.1
imdb,cf,1000,0.0,42,full,PD_observed,,,1,0,10,0,990,10,0.0,,0.0,0.01
imdb,cf,1000,0.0,42,full,PD_observed,,,3,0,30,0,970,30,0.0,,0.0,0.03
imdb,cf,1000,0.0,42,full,PD_observed,,,5,0,50,0,950,50,0.0,,0.0,0.05
imdb,cf,1000,0.0,42,full,PD_observed,,,10,0,100,0,900,100,0.0,,0.0,0.1
imdb,cf,1000,0.0,42,full,PD_max_abs,,,1,0,10,0,990,10,0.0,,0.0,0.01
imdb,cf,1000,0.0,42,full,PD_max_abs,,,3,0,30,0,970,30,0.0,,0.0,0.03
imdb,cf,1000,0.0,42,full,PD_max_abs,,,5,0,50,0,950,50,0.0,,0.0,0.05
imdb,cf,1000,0.0,42,full,PD_max_abs,,,10,0,100,0,900,100,0.0,,0.0,0.1
imdb,cf,1000,0.0,42,full,PD_positive_oracle,,,1,0,10,0,990,10,0.0,,0.0,0.01
imdb,cf,1000,0.0,42,full,PD_positive_oracle,,,3,0,30,0,970,30,0.0,,0.0,0.03
imdb,cf,1000,0.0,42,full,PD_positive_oracle,,,5,0,50,0,950,50,0.0,,0.0,0.05
imdb,cf,1000,0.0,42,full,PD_positive_oracle,,,10,0,100,0,900,100,0.0,,0.0,0.1
imdb,cf,1000,0.0,42,full,base_label_NLL,,,1,0,10,0,990,10,0.0,,0.0,0.01
imdb,cf,1000,0.0,42,full,base_label_NLL,,,3,0,30,0,970,30,0.0,,0.0,0.03
imdb,cf,1000,0.0,42,full,base_label_NLL,,,5,0,50,0,950,50,0.0,,0.0,0.05
imdb,cf,1000,0.0,42,full,base_label_NLL,,,10,0,100,0,900,100,0.0,,0.0,0.1
imdb,cf,1000,0.0,42,full,adapted_label_NLL,,,1,0,10,0,990,10,0.0,,0.0,0.01
imdb,cf,1000,0.0,42,full,adapted_label_NLL,,,3,0,30,0,970,30,0.0,,0.0,0.03
imdb,cf,1000,0.0,42,full,adapted_label_NLL,,,5,0,50,0,950,50,0.0,,0.0,0.05
imdb,cf,1000,0.0,42,full,adapted_label_NLL,,,10,0,100,0,900,100,0.0,,0.0,0.1
imdb,cf,1000,0.0,42,full,ZScore_token,,,1,0,10,0,990,10,0.0,,0.0,0.01
imdb,cf,1000,0.0,42,full,ZScore_token,,,3,0,30,0,970,30,0.0,,0.0,0.03
imdb,cf,1000,0.0,42,full,ZScore_token,,,5,0,50,0,950,50,0.0,,0.0,0.05
imdb,cf,1000,0.0,42,full,ZScore_token,,,10,0,100,0,900,100,0.0,,0.0,0.1
imdb,cf,1000,0.0,42,full,ZScore_released_unigram,,,1,0,10,0,990,10,0.0,,0.0,0.01
imdb,cf,1000,0.0,42,full,ZScore_released_unigram,,,3,0,30,0,970,30,0.0,,0.0,0.03
imdb,cf,1000,0.0,42,full,ZScore_released_unigram,,,5,0,50,0,950,50,0.0,,0.0,0.05
imdb,cf,1000,0.0,42,full,ZScore_released_unigram,,,10,0,100,0,900,100,0.0,,0.0,0.1
imdb,cf,1000,0.0,43,full,PD_KL,,,1,0,10,0,990,10,0.0,,0.0,0.01
imdb,cf,1000,0.0,43,full,PD_KL,,,3,0,30,0,970,30,0.0,,0.0,0.03
imdb,cf,1000,0.0,43,full,PD_KL,,,5,0,50,0,950,50,0.0,,0.0,0.05
imdb,cf,1000,0.0,43,full,PD_KL,,,10,0,100,0,900,100,0.0,,0.0,0.1
imdb,cf,1000,0.0,43,full,PD_label_KL,,,1,0,10,0,990,10,0.0,,0.0,0.01
imdb,cf,1000,0.0,43,full,PD_label_KL,,,3,0,30,0,970,30,0.0,,0.0,0.03
imdb,cf,1000,0.0,43,full,PD_label_KL,,,5,0,50,0,950,50,0.0,,0.0,0.05
imdb,cf,1000,0.0,43,full,PD_label_KL,,,10,0,100,0,900,100,0.0,,0.0,0.1
imdb,cf,1000,0.0,43,full,PD_observed,,,1,0,10,0,990,10,0.0,,0.0,0.01
imdb,cf,1000,0.0,43,full,PD_observed,,,3,0,30,0,970,30,0.0,,0.0,0.03
imdb,cf,1000,0.0,43,full,PD_observed,,,5,0,50,0,950,50,0.0,,0.0,0.05
imdb,cf,1000,0.0,43,full,PD_observed,,,10,0,100,0,900,100,0.0,,0.0,0.1
imdb,cf,1000,0.0,43,full,PD_max_abs,,,1,0,10,0,990,10,0.0,,0.0,0.01
imdb,cf,1000,0.0,43,full,PD_max_abs,,,3,0,30,0,970,30,0.0,,0.0,0.03
imdb,cf,1000,0.0,43,full,PD_max_abs,,,5,0,50,0,950,50,0.0,,0.0,0.05
imdb,cf,1000,0.0,43,full,PD_max_abs,,,10,0,100,0,900,100,0.0,,0.0,0.1
imdb,cf,1000,0.0,43,full,PD_positive_oracle,,,1,0,10,0,990,10,0.0,,0.0,0.01
imdb,cf,1000,0.0,43,full,PD_positive_oracle,,,3,0,30,0,970,30,0.0,,0.0,0.03
imdb,cf,1000,0.0,43,full,PD_positive_oracle,,,5,0,50,0,950,50,0.0,,0.0,0.05
imdb,cf,1000,0.0,43,full,PD_positive_oracle,,,10,0,100,0,900,100,0.0,,0.0,0.1
imdb,cf,1000,0.0,43,full,base_label_NLL,,,1,0,10,0,990,10,0.0,,0.0,0.01
imdb,cf,1000,0.0,43,full,base_label_NLL,,,3,0,30,0,970,30,0.0,,0.0,0.03
imdb,cf,1000,0.0,43,full,base_label_NLL,,,5,0,50,0,950,50,0.0,,0.0,0.05
imdb,cf,1000,0.0,43,full,base_label_NLL,,,10,0,100,0,900,100,0.0,,0.0,0.1
imdb,cf,1000,0.0,43,full,adapted_label_NLL,,,1,0,10,0,990,10,0.0,,0.0,0.01
imdb,cf,1000,0.0,43,full,adapted_label_NLL,,,3,0,30,0,970,30,0.0,,0.0,0.03
imdb,cf,1000,0.0,43,full,adapted_label_NLL,,,5,0,50,0,950,50,0.0,,0.0,0.05
imdb,cf,1000,0.0,43,full,adapted_label_NLL,,,10,0,100,0,900,100,0.0,,0.0,0.1
imdb,cf,1000,0.0,43,full,ZScore_token,,,1,0,10,0,990,10,0.0,,0.0,0.01
imdb,cf,1000,0.0,43,full,ZScore_token,,,3,0,30,0,970,30,0.0,,0.0,0.03
imdb,cf,1000,0.0,43,full,ZScore_token,,,5,0,50,0,950,50,0.0,,0.0,0.05
imdb,cf,1000,0.0,43,full,ZScore_token,,,10,0,100,0,900,100,0.0,,0.0,0.1
imdb,cf,1000,0.0,43,full,ZScore_released_unigram,,,1,0,10,0,990,10,0.0,,0.0,0.01
imdb,cf,1000,0.0,43,full,ZScore_released_unigram,,,3,0,30,0,970,30,0.0,,0.0,0.03
imdb,cf,1000,0.0,43,full,ZScore_released_unigram,,,5,0,50,0,950,50,0.0,,0.0,0.05
imdb,cf,1000,0.0,43,full,ZScore_released_unigram,,,10,0,100,0,900,100,0.0,,0.0,0.1
imdb,cf,1000,0.0,44,full,PD_KL,,,1,0,10,0,990,10,0.0,,0.0,0.01
imdb,cf,1000,0.0,44,full,PD_KL,,,3,0,30,0,970,30,0.0,,0.0,0.03
imdb,cf,1000,0.0,44,full,PD_KL,,,5,0,50,0,950,50,0.0,,0.0,0.05
imdb,cf,1000,0.0,44,full,PD_KL,,,10,0,100,0,900,100,0.0,,0.0,0.1
imdb,cf,1000,0.0,44,full,PD_label_KL,,,1,0,10,0,990,10,0.0,,0.0,0.01
imdb,cf,1000,0.0,44,full,PD_label_KL,,,3,0,30,0,970,30,0.0,,0.0,0.03
imdb,cf,1000,0.0,44,full,PD_label_KL,,,5,0,50,0,950,50,0.0,,0.0,0.05
imdb,cf,1000,0.0,44,full,PD_label_KL,,,10,0,100,0,900,100,0.0,,0.0,0.1
imdb,cf,1000,0.0,44,full,PD_observed,,,1,0,10,0,990,10,0.0,,0.0,0.01
imdb,cf,1000,0.0,44,full,PD_observed,,,3,0,30,0,970,30,0.0,,0.0,0.03
imdb,cf,1000,0.0,44,full,PD_observed,,,5,0,50,0,950,50,0.0,,0.0,0.05
imdb,cf,1000,0.0,44,full,PD_observed,,,10,0,100,0,900,100,0.0,,0.0,0.1
imdb,cf,1000,0.0,44,full,PD_max_abs,,,1,0,10,0,990,10,0.0,,0.0,0.01
imdb,cf,1000,0.0,44,full,PD_max_abs,,,3,0,30,0,970,30,0.0,,0.0,0.03
imdb,cf,1000,0.0,44,full,PD_max_abs,,,5,0,50,0,950,50,0.0,,0.0,0.05
imdb,cf,1000,0.0,44,full,PD_max_abs,,,10,0,100,0,900,100,0.0,,0.0,0.1
imdb,cf,1000,0.0,44,full,PD_positive_oracle,,,1,0,10,0,990,10,0.0,,0.0,0.01
imdb,cf,1000,0.0,44,full,PD_positive_oracle,,,3,0,30,0,970,30,0.0,,0.0,0.03
imdb,cf,1000,0.0,44,full,PD_positive_oracle,,,5,0,50,0,950,50,0.0,,0.0,0.05
imdb,cf,1000,0.0,44,full,PD_positive_oracle,,,10,0,100,0,900,100,0.0,,0.0,0.1
imdb,cf,1000,0.0,44,full,base_label_NLL,,,1,0,10,0,990,10,0.0,,0.0,0.01
imdb,cf,1000,0.0,44,full,base_label_NLL,,,3,0,30,0,970,30,0.0,,0.0,0.03
imdb,cf,1000,0.0,44,full,base_label_NLL,,,5,0,50,0,950,50,0.0,,0.0,0.05
imdb,cf,1000,0.0,44,full,base_label_NLL,,,10,0,100,0,900,100,0.0,,0.0,0.1
imdb,cf,1000,0.0,44,full,adapted_label_NLL,,,1,0,10,0,990,10,0.0,,0.0,0.01
